image_path,skin_tone,foundation_shadename,foundation_layer,foundation_ml,lipstick_shadename,lipstick_layer,blush_shadename,blush_layers,mascara_shade,mascara_layer,concealer_shadename,concealer_layer,longevity,risk_management,cost_of_makeup,mode,occasion,weather_type
images/191.jpg,dark,mocha,1,4,bold_wine,2,soft_blush,2,black,3,natural_concealer,1,12hrs,low,2470,occasion,party,normal
images/47.jpg,medium,warm_beige,2,3,coral,3,soft_blush,1,black,2,natural_concealer,2,6hrs,low,601,simple,normal,normal
images/53.jpg,medium,sand,1,3,red,3,soft_blush,2,black,1,natural_concealer,1,8hrs,medium,2570,weather,normal,rainy
images/1.jpg,medium,beige,2,4,nude,3,soft_blush,1,black,1,natural_concealer,1,10hrs,low,1789,simple,normal,normal
images/146.jpg,medium,beige,3,5,nude,1,soft_blush,1,black,2,natural_concealer,1,6hrs,low,1584,weather,normal,rainy
images/620.jpg,medium,beige,3,5,coral,3,soft_blush,2,black,3,natural_concealer,2,10hrs,high,2725,simple,normal,normal
images/634.jpg,medium,beige,2,4,nude,1,soft_blush,2,black,1,natural_concealer,1,8hrs,low,1672,weather,normal,humid
images/152.jpg,medium,warm_beige,2,3,coral,3,soft_blush,2,black,1,natural_concealer,2,8hrs,medium,1194,occasion,wedding,normal
images/84.jpg,medium,beige,1,2,nude,3,soft_blush,1,black,2,natural_concealer,1,10hrs,low,1452,weather,normal,rainy
images/608.jpg,medium,beige,3,5,red,3,soft_blush,2,black,3,natural_concealer,1,6hrs,high,2533,simple,normal,normal
images/90.jpg,medium,beige,1,4,coral,1,soft_blush,2,black,2,natural_concealer,2,8hrs,low,1686,simple,normal,normal
images/387.jpg,medium,beige,1,5,red,1,soft_blush,2,black,1,natural_concealer,2,6hrs,medium,2327,occasion,office,normal
images/393.jpg,medium,sand,3,4,nude,3,soft_blush,1,black,1,natural_concealer,2,10hrs,low,1525,occasion,office,normal
images/422.jpg,medium,warm_beige,2,5,nude,2,soft_blush,2,black,3,natural_concealer,2,12hrs,medium,817,weather,normal,rainy
images/344.jpg,medium,warm_beige,1,5,red,3,soft_blush,1,black,2,natural_concealer,2,10hrs,high,2885,occasion,wedding,normal
images/350.jpg,medium,matte_sand,2,2,nude,2,soft_blush,1,black,3,natural_concealer,1,6hrs,low,1432,weather,normal,hot
images/436.jpg,dark,matte_caramel,1,2,nude,3,soft_blush,2,black,2,natural_concealer,2,8hrs,high,1374,weather,normal,hot
images/378.jpg,medium,beige,1,3,bold_nude,3,soft_blush,1,black,2,natural_concealer,2,12hrs,high,2459,occasion,party,normal
images/595.jpg,medium,beige,3,3,nude,2,soft_blush,2,black,2,natural_concealer,1,12hrs,low,2920,simple,normal,normal
images/581.jpg,medium,sand,3,2,coral,2,soft_blush,1,black,3,natural_concealer,2,12hrs,low,1432,simple,normal,normal
images/556.jpg,medium,matte_warm_beige,1,2,nude,2,soft_blush,1,black,2,natural_concealer,1,10hrs,high,1687,weather,normal,hot
images/230.jpg,medium,warm_beige,3,4,bold_coral,1,soft_blush,1,black,3,natural_concealer,1,8hrs,high,2580,occasion,party,normal
images/224.jpg,medium,sand,3,3,red,2,soft_blush,1,black,2,natural_concealer,1,6hrs,low,752,simple,normal,normal
images/542.jpg,medium,beige,1,4,nude,3,soft_blush,1,black,3,natural_concealer,1,10hrs,high,1674,occasion,office,normal
images/218.jpg,dark,espresso,3,2,plum,1,soft_blush,1,black,3,natural_concealer,1,12hrs,low,2353,weather,normal,cold
images/219.jpg,medium,sand,2,5,coral,2,soft_blush,1,black,3,natural_concealer,1,8hrs,high,2856,simple,normal,normal
images/225.jpg,dark,espresso,2,5,dark red,1,soft_blush,2,black,3,natural_concealer,1,10hrs,low,2119,occasion,casual,normal
images/543.jpg,medium,matte_sand,2,2,nude,3,soft_blush,1,black,2,natural_concealer,1,6hrs,medium,2824,weather,normal,hot
images/557.jpg,medium,beige,1,4,red,1,soft_blush,1,black,1,natural_concealer,2,10hrs,high,2914,weather,normal,cold
images/231.jpg,medium,beige,2,5,red,3,soft_blush,1,black,2,natural_concealer,2,10hrs,high,2880,weather,normal,rainy
images/580.jpg,medium,sand,1,2,coral,3,soft_blush,1,black,3,natural_concealer,2,8hrs,high,2001,simple,normal,normal
images/594.jpg,medium,warm_beige,3,5,red,1,soft_blush,2,black,1,natural_concealer,2,8hrs,medium,1802,simple,normal,normal
images/379.jpg,medium,sand,1,2,coral,1,soft_blush,2,black,3,natural_concealer,1,8hrs,low,2966,weather,normal,humid
images/351.jpg,medium,beige,1,5,red,3,soft_blush,2,black,2,natural_concealer,1,8hrs,low,1084,simple,normal,normal
images/437.jpg,medium,warm_beige,3,4,red,2,soft_blush,1,black,3,natural_concealer,1,12hrs,medium,1466,occasion,office,normal
images/423.jpg,medium,warm_beige,1,2,nude,2,soft_blush,2,black,1,natural_concealer,1,10hrs,low,895,occasion,office,normal
images/345.jpg,medium,sand,1,2,nude,3,soft_blush,1,black,1,natural_concealer,2,8hrs,medium,2364,simple,normal,normal
images/392.jpg,medium,warm_beige,3,3,red,3,soft_blush,2,black,2,natural_concealer,2,8hrs,low,2593,occasion,office,normal
images/386.jpg,medium,sand,1,2,red,3,soft_blush,1,black,2,natural_concealer,1,12hrs,medium,992,simple,normal,normal
images/91.jpg,dark,caramel,3,3,dark red,1,soft_blush,2,black,1,natural_concealer,2,6hrs,medium,2771,simple,normal,normal
images/609.jpg,medium,matte_sand,2,4,nude,1,soft_blush,1,black,1,natural_concealer,2,6hrs,medium,1420,weather,normal,hot
images/85.jpg,medium,warm_beige,3,4,coral,2,soft_blush,2,black,3,natural_concealer,1,8hrs,high,1415,occasion,casual,normal
images/635.jpg,medium,beige,1,3,coral,2,soft_blush,1,black,3,natural_concealer,1,10hrs,high,1886,occasion,office,normal
images/153.jpg,medium,warm_beige,3,3,nude,2,soft_blush,2,black,3,natural_concealer,1,12hrs,low,1188,occasion,office,normal
images/147.jpg,medium,sand,1,5,red,1,soft_blush,2,black,3,natural_concealer,1,8hrs,medium,2706,weather,normal,cold
images/621.jpg,medium,beige,1,3,nude,1,soft_blush,1,black,2,natural_concealer,1,8hrs,medium,1610,simple,normal,normal
images/52.jpg,dark,espresso,3,4,plum,1,soft_blush,2,black,2,natural_concealer,2,12hrs,high,2383,occasion,casual,normal
images/46.jpg,dark,espresso,2,4,wine,3,soft_blush,1,black,2,natural_concealer,1,12hrs,low,1952,weather,normal,rainy
images/190.jpg,dark,mocha,2,3,dark red,1,soft_blush,2,black,3,natural_concealer,2,10hrs,high,2360,weather,normal,rainy
images/184.jpg,medium,beige,3,2,bold_coral,2,soft_blush,2,black,1,natural_concealer,2,10hrs,medium,1021,occasion,party,normal
images/._63.jpg,medium,warm_beige,2,2,nude,1,soft_blush,1,black,2,natural_concealer,2,6hrs,low,1269,simple,normal,normal
images/._189.jpg,medium,sand,2,3,bold_coral,3,soft_blush,2,black,3,natural_concealer,2,8hrs,low,2381,occasion,party,normal
images/._77.jpg,medium,beige,2,5,coral,1,soft_blush,2,black,1,natural_concealer,1,8hrs,low,1470,simple,normal,normal
images/._638.jpg,medium,sand,3,2,red,3,soft_blush,1,black,2,natural_concealer,1,6hrs,low,2104,simple,normal,normal
images/._604.jpg,medium,beige,3,4,nude,2,soft_blush,1,black,3,natural_concealer,2,12hrs,high,1338,occasion,wedding,normal
images/._162.jpg,medium,sand,1,5,nude,2,soft_blush,1,black,2,natural_concealer,2,12hrs,low,835,weather,normal,cold
images/._176.jpg,medium,warm_beige,1,5,nude,2,soft_blush,2,black,3,natural_concealer,1,6hrs,high,1759,weather,normal,cold
images/._88.jpg,medium,sand,2,4,coral,3,soft_blush,1,black,3,natural_concealer,2,8hrs,low,2519,occasion,wedding,normal
images/._610.jpg,medium,beige,1,4,bold_nude,3,soft_blush,1,black,1,natural_concealer,2,10hrs,medium,1293,occasion,party,normal
images/._348.jpg,medium,warm_beige,1,4,coral,1,soft_blush,2,black,3,natural_concealer,1,12hrs,low,2509,weather,normal,rainy
images/._360.jpg,medium,warm_beige,3,5,red,3,soft_blush,1,black,1,natural_concealer,1,8hrs,low,2050,occasion,office,normal
images/._406.jpg,medium,sand,2,3,nude,2,soft_blush,1,black,2,natural_concealer,1,6hrs,medium,2592,occasion,office,normal
images/._412.jpg,medium,sand,3,3,coral,2,soft_blush,2,black,3,natural_concealer,1,6hrs,medium,2787,simple,normal,normal
images/._374.jpg,medium,beige,1,4,nude,1,soft_blush,1,black,1,natural_concealer,1,8hrs,low,2864,occasion,wedding,normal
images/._599.jpg,medium,beige,1,3,red,3,soft_blush,1,black,3,natural_concealer,2,12hrs,high,2718,occasion,wedding,normal
images/._228.jpg,medium,beige,1,5,coral,2,soft_blush,1,black,1,natural_concealer,2,12hrs,low,2469,simple,normal,normal
images/._214.jpg,medium,beige,1,5,nude,2,soft_blush,2,black,1,natural_concealer,2,8hrs,medium,2235,weather,normal,cold
images/._572.jpg,medium,beige,1,2,red,1,soft_blush,2,black,2,natural_concealer,2,6hrs,medium,972,occasion,wedding,normal
images/._566.jpg,medium,warm_beige,2,2,red,3,soft_blush,2,black,2,natural_concealer,1,10hrs,high,1347,weather,normal,cold
images/._200.jpg,medium,sand,3,5,nude,2,soft_blush,1,black,2,natural_concealer,1,12hrs,low,1110,occasion,office,normal
images/._567.jpg,medium,matte_sand,2,5,nude,2,soft_blush,2,black,3,natural_concealer,2,12hrs,low,2524,weather,normal,hot
images/._201.jpg,medium,beige,1,4,nude,3,soft_blush,1,black,1,natural_concealer,2,6hrs,low,941,weather,normal,cold
images/._215.jpg,medium,warm_beige,1,4,coral,2,soft_blush,1,black,3,natural_concealer,1,12hrs,low,1684,occasion,wedding,normal
images/._573.jpg,medium,sand,3,4,nude,1,soft_blush,2,black,1,natural_concealer,1,12hrs,low,670,occasion,office,normal
images/._229.jpg,medium,beige,2,4,nude,1,soft_blush,1,black,1,natural_concealer,1,8hrs,medium,2715,simple,normal,normal
images/._598.jpg,medium,warm_beige,2,5,coral,1,soft_blush,2,black,1,natural_concealer,2,10hrs,medium,833,weather,normal,rainy
images/._413.jpg,medium,sand,2,3,bold_coral,3,soft_blush,1,black,3,natural_concealer,2,12hrs,high,715,occasion,party,normal
images/._375.jpg,medium,warm_beige,3,2,coral,3,soft_blush,2,black,3,natural_concealer,2,10hrs,low,2157,simple,normal,normal
images/._361.jpg,medium,sand,1,3,coral,1,soft_blush,2,black,1,natural_concealer,2,8hrs,high,1745,simple,normal,normal
images/._407.jpg,medium,beige,2,4,coral,3,soft_blush,2,black,2,natural_concealer,1,6hrs,medium,2246,occasion,wedding,normal
images/._349.jpg,medium,sand,3,4,coral,2,soft_blush,2,black,3,natural_concealer,2,10hrs,low,1308,weather,normal,humid
images/._177.jpg,medium,sand,2,4,red,3,soft_blush,2,black,1,natural_concealer,2,6hrs,medium,1524,simple,normal,normal
images/._611.jpg,medium,sand,2,2,red,2,soft_blush,2,black,2,natural_concealer,1,6hrs,medium,1825,occasion,casual,normal
images/._89.jpg,medium,warm_beige,1,2,red,2,soft_blush,1,black,1,natural_concealer,1,6hrs,medium,1926,weather,normal,rainy
images/._605.jpg,medium,beige,2,4,red,1,soft_blush,2,black,1,natural_concealer,1,6hrs,low,2024,occasion,wedding,normal
images/._163.jpg,medium,sand,3,3,bold_nude,3,soft_blush,2,black,2,natural_concealer,1,10hrs,high,2394,occasion,party,normal
images/._639.jpg,medium,warm_beige,2,3,nude,1,soft_blush,1,black,1,natural_concealer,1,12hrs,high,963,occasion,office,normal
images/._188.jpg,medium,sand,2,3,nude,3,soft_blush,2,black,3,natural_concealer,2,10hrs,high,1193,occasion,casual,normal
images/._76.jpg,medium,sand,2,5,red,3,soft_blush,2,black,3,natural_concealer,2,8hrs,high,1870,weather,normal,cold
images/._62.jpg,medium,beige,3,5,nude,3,soft_blush,2,black,1,natural_concealer,1,10hrs,low,1650,simple,normal,normal
images/._74.jpg,medium,matte_beige,3,5,nude,1,soft_blush,2,black,3,natural_concealer,1,8hrs,high,2397,weather,normal,hot
images/._60.jpg,medium,sand,2,4,red,1,soft_blush,2,black,1,natural_concealer,2,12hrs,medium,1354,occasion,office,normal
images/._48.jpg,medium,beige,1,5,red,3,soft_blush,2,black,2,natural_concealer,2,6hrs,medium,2094,occasion,wedding,normal
images/._149.jpg,medium,beige,2,4,red,2,soft_blush,1,black,2,natural_concealer,2,8hrs,medium,1514,weather,normal,cold
images/._613.jpg,medium,beige,1,3,coral,1,soft_blush,2,black,2,natural_concealer,1,10hrs,medium,2106,simple,normal,normal
images/._175.jpg,medium,warm_beige,3,3,coral,3,soft_blush,1,black,2,natural_concealer,2,6hrs,high,1256,simple,normal,normal
images/._161.jpg,medium,sand,2,2,nude,1,soft_blush,2,black,2,natural_concealer,2,10hrs,medium,1981,occasion,wedding,normal
images/._607.jpg,medium,warm_beige,1,5,coral,1,soft_blush,2,black,3,natural_concealer,2,8hrs,high,1580,weather,normal,cold
images/._388.jpg,medium,sand,2,3,coral,2,soft_blush,2,black,1,natural_concealer,2,8hrs,low,2707,simple,normal,normal
images/._439.jpg,medium,matte_beige,2,3,nude,3,soft_blush,1,black,1,natural_concealer,1,10hrs,low,2649,weather,normal,hot
images/._377.jpg,medium,beige,1,4,nude,2,soft_blush,2,black,1,natural_concealer,1,10hrs,high,2974,weather,normal,rainy
images/._411.jpg,medium,sand,1,5,coral,1,soft_blush,2,black,2,natural_concealer,1,12hrs,low,619,occasion,office,normal
images/._405.jpg,medium,sand,2,4,red,3,soft_blush,1,black,1,natural_concealer,2,8hrs,low,2759,weather,normal,cold
images/._363.jpg,medium,sand,3,5,coral,2,soft_blush,2,black,1,natural_concealer,2,12hrs,high,803,occasion,wedding,normal
images/._559.jpg,medium,warm_beige,2,2,red,1,soft_blush,2,black,1,natural_concealer,2,12hrs,high,2515,simple,normal,normal
images/._203.jpg,medium,beige,2,4,coral,3,soft_blush,1,black,1,natural_concealer,2,6hrs,medium,2482,occasion,office,normal
images/._565.jpg,medium,sand,1,4,nude,1,soft_blush,2,black,3,natural_concealer,1,10hrs,high,628,weather,normal,cold
images/._571.jpg,medium,sand,2,5,red,3,soft_blush,1,black,3,natural_concealer,2,10hrs,high,1488,weather,normal,rainy
images/._217.jpg,medium,sand,2,4,nude,1,soft_blush,2,black,2,natural_concealer,2,8hrs,high,1344,simple,normal,normal
images/._570.jpg,medium,sand,3,3,coral,3,soft_blush,2,black,3,natural_concealer,1,8hrs,high,2824,occasion,office,normal
images/._216.jpg,medium,beige,3,4,coral,1,soft_blush,2,black,1,natural_concealer,2,10hrs,high,2168,occasion,wedding,normal
images/._202.jpg,medium,warm_beige,2,2,red,1,soft_blush,2,black,3,natural_concealer,2,6hrs,low,1402,occasion,wedding,normal
images/._564.jpg,medium,sand,3,2,nude,2,soft_blush,2,black,2,natural_concealer,2,12hrs,low,1103,weather,normal,cold
images/._558.jpg,medium,sand,3,2,nude,1,soft_blush,1,black,1,natural_concealer,1,10hrs,high,2014,weather,normal,cold
images/._404.jpg,medium,sand,2,5,coral,2,soft_blush,2,black,1,natural_concealer,2,6hrs,high,1494,simple,normal,normal
images/._362.jpg,medium,warm_beige,3,5,nude,1,soft_blush,2,black,3,natural_concealer,1,12hrs,low,2864,simple,normal,normal
images/._376.jpg,medium,warm_beige,3,3,bold_nude,1,soft_blush,1,black,1,natural_concealer,2,10hrs,high,2244,occasion,party,normal
images/._410.jpg,medium,beige,2,3,nude,1,soft_blush,2,black,3,natural_concealer,2,12hrs,high,545,simple,normal,normal
images/._438.jpg,medium,beige,3,4,bold_red,3,soft_blush,1,black,3,natural_concealer,1,6hrs,low,535,occasion,party,normal
images/._389.jpg,medium,sand,1,5,nude,2,soft_blush,2,black,2,natural_concealer,2,6hrs,low,2159,occasion,casual,normal
images/._160.jpg,medium,sand,1,4,red,2,soft_blush,1,black,3,natural_concealer,2,12hrs,low,2441,simple,normal,normal
images/._606.jpg,medium,beige,3,3,red,3,soft_blush,2,black,3,natural_concealer,2,8hrs,low,2894,simple,normal,normal
images/._612.jpg,medium,sand,3,4,bold_red,3,soft_blush,2,black,2,natural_concealer,1,8hrs,high,2253,occasion,party,normal
images/._174.jpg,medium,sand,3,2,red,3,soft_blush,1,black,1,natural_concealer,2,8hrs,medium,2882,occasion,casual,normal
images/._148.jpg,medium,sand,3,4,coral,3,soft_blush,1,black,3,natural_concealer,1,10hrs,high,2829,weather,normal,rainy
images/._49.jpg,medium,sand,1,3,red,2,soft_blush,1,black,2,natural_concealer,1,6hrs,low,1318,weather,normal,humid
images/._61.jpg,medium,warm_beige,1,3,nude,3,soft_blush,1,black,1,natural_concealer,2,6hrs,low,2347,simple,normal,normal
images/._75.jpg,medium,warm_beige,3,4,red,3,soft_blush,1,black,3,natural_concealer,1,8hrs,low,560,simple,normal,normal
images/._59.jpg,medium,beige,1,3,coral,3,soft_blush,1,black,3,natural_concealer,1,8hrs,high,1834,weather,normal,rainy
images/._71.jpg,medium,warm_beige,2,2,nude,3,soft_blush,1,black,1,natural_concealer,2,10hrs,high,1797,occasion,office,normal
images/._65.jpg,medium,sand,2,3,nude,3,soft_blush,2,black,3,natural_concealer,2,8hrs,low,1665,weather,normal,humid
images/._170.jpg,medium,beige,1,2,nude,2,soft_blush,2,black,2,natural_concealer,2,10hrs,high,997,weather,normal,rainy
images/._616.jpg,medium,beige,1,2,red,1,soft_blush,1,black,3,natural_concealer,2,12hrs,high,2405,simple,normal,normal
images/._602.jpg,medium,sand,2,3,coral,1,soft_blush,2,black,2,natural_concealer,2,8hrs,low,2900,occasion,office,normal
images/._164.jpg,medium,beige,2,5,nude,1,soft_blush,2,black,1,natural_concealer,1,10hrs,high,1326,simple,normal,normal
images/._158.jpg,medium,matte_warm_beige,1,4,nude,1,soft_blush,1,black,2,natural_concealer,2,10hrs,high,2814,weather,normal,hot
images/._399.jpg,medium,beige,3,5,red,1,soft_blush,2,black,1,natural_concealer,1,8hrs,medium,2921,simple,normal,normal
images/._414.jpg,medium,matte_warm_beige,3,2,nude,1,soft_blush,1,black,2,natural_concealer,1,6hrs,medium,1700,weather,normal,hot
images/._372.jpg,medium,sand,2,3,nude,2,soft_blush,1,black,3,natural_concealer,2,6hrs,high,819,occasion,casual,normal
images/._366.jpg,medium,warm_beige,2,4,red,3,soft_blush,2,black,1,natural_concealer,2,12hrs,high,2702,occasion,casual,normal
images/._400.jpg,medium,beige,3,5,nude,3,soft_blush,2,black,2,natural_concealer,1,8hrs,high,1616,occasion,wedding,normal
images/._428.jpg,medium,matte_sand,1,3,nude,1,soft_blush,1,black,2,natural_concealer,2,12hrs,low,1153,weather,normal,hot
images/._560.jpg,medium,beige,3,3,nude,3,soft_blush,2,black,3,natural_concealer,1,6hrs,low,654,simple,normal,normal
images/._206.jpg,medium,warm_beige,3,4,coral,1,soft_blush,1,black,2,natural_concealer,1,6hrs,low,1262,simple,normal,normal
images/._212.jpg,medium,sand,1,4,red,3,soft_blush,1,black,3,natural_concealer,2,12hrs,medium,1175,simple,normal,normal
images/._574.jpg,medium,matte_warm_beige,1,3,nude,3,soft_blush,1,black,3,natural_concealer,1,8hrs,high,808,weather,normal,hot
images/._548.jpg,medium,warm_beige,1,5,red,1,soft_blush,1,black,2,natural_concealer,1,6hrs,low,2108,weather,normal,rainy
images/._549.jpg,medium,warm_beige,2,4,red,1,soft_blush,2,black,3,natural_concealer,1,8hrs,medium,2003,simple,normal,normal
images/._213.jpg,medium,sand,3,5,red,2,soft_blush,2,black,1,natural_concealer,2,6hrs,high,1861,weather,normal,humid
images/._575.jpg,medium,warm_beige,2,3,bold_red,2,soft_blush,2,black,3,natural_concealer,1,6hrs,medium,2537,occasion,party,normal
images/._561.jpg,medium,beige,3,3,nude,1,soft_blush,2,black,3,natural_concealer,2,6hrs,medium,1365,weather,normal,cold
images/._207.jpg,medium,sand,1,4,red,2,soft_blush,1,black,2,natural_concealer,2,6hrs,low,2198,occasion,office,normal
images/._429.jpg,medium,warm_beige,3,2,coral,3,soft_blush,1,black,2,natural_concealer,1,10hrs,medium,1948,simple,normal,normal
images/._367.jpg,medium,beige,1,4,nude,1,soft_blush,1,black,3,natural_concealer,1,10hrs,high,2306,occasion,wedding,normal
images/._401.jpg,medium,beige,2,3,nude,2,soft_blush,1,black,3,natural_concealer,2,10hrs,medium,1308,occasion,casual,normal
images/._415.jpg,medium,sand,1,4,coral,3,soft_blush,2,black,2,natural_concealer,1,12hrs,medium,1677,weather,normal,humid
images/._373.jpg,medium,beige,2,3,coral,2,soft_blush,1,black,3,natural_concealer,1,6hrs,high,1640,occasion,wedding,normal
images/._398.jpg,medium,warm_beige,3,5,red,2,soft_blush,1,black,3,natural_concealer,2,10hrs,high,1782,occasion,wedding,normal
images/._159.jpg,medium,sand,3,4,nude,1,soft_blush,1,black,1,natural_concealer,2,10hrs,medium,1902,simple,normal,normal
images/._603.jpg,medium,matte_beige,1,3,nude,3,soft_blush,2,black,1,natural_concealer,2,10hrs,low,2227,weather,normal,hot
images/._165.jpg,medium,warm_beige,2,3,nude,1,soft_blush,2,black,2,natural_concealer,2,10hrs,low,2681,simple,normal,normal
images/._171.jpg,medium,warm_beige,3,2,red,2,soft_blush,1,black,1,natural_concealer,2,6hrs,low,2032,weather,normal,cold
images/._617.jpg,medium,matte_beige,1,3,nude,1,soft_blush,2,black,1,natural_concealer,1,10hrs,high,2715,weather,normal,hot
images/._64.jpg,medium,beige,2,5,coral,1,soft_blush,2,black,3,natural_concealer,1,6hrs,low,2510,simple,normal,normal
images/._70.jpg,medium,warm_beige,2,5,coral,1,soft_blush,1,black,3,natural_concealer,2,6hrs,medium,2596,simple,normal,normal
images/._58.jpg,medium,warm_beige,2,4,red,2,soft_blush,1,black,1,natural_concealer,1,6hrs,high,546,simple,normal,normal
images/._8.jpg,medium,beige,2,4,red,2,soft_blush,2,black,1,natural_concealer,1,10hrs,high,1240,simple,normal,normal
images/._198.jpg,medium,beige,1,3,coral,2,soft_blush,2,black,2,natural_concealer,2,12hrs,medium,689,weather,normal,cold
images/._66.jpg,medium,beige,2,4,red,1,soft_blush,1,black,3,natural_concealer,1,12hrs,low,2531,simple,normal,normal
images/._72.jpg,medium,warm_beige,1,4,red,2,soft_blush,2,black,1,natural_concealer,2,6hrs,high,2866,weather,normal,rainy
images/._167.jpg,medium,sand,1,2,bold_coral,2,soft_blush,2,black,2,natural_concealer,1,8hrs,high,1106,occasion,party,normal
images/._601.jpg,medium,beige,2,2,red,2,soft_blush,2,black,2,natural_concealer,1,6hrs,high,2023,simple,normal,normal
images/._99.jpg,medium,beige,2,2,nude,1,soft_blush,1,black,2,natural_concealer,2,12hrs,high,1286,weather,normal,cold
images/._615.jpg,medium,warm_beige,1,4,coral,1,soft_blush,2,black,3,natural_concealer,2,6hrs,low,2431,simple,normal,normal
images/._173.jpg,medium,sand,2,5,nude,2,soft_blush,1,black,3,natural_concealer,2,10hrs,low,1797,occasion,wedding,normal
images/._629.jpg,medium,warm_beige,1,3,red,3,soft_blush,1,black,3,natural_concealer,2,12hrs,medium,1154,simple,normal,normal
images/._403.jpg,medium,beige,1,3,bold_red,3,soft_blush,2,black,1,natural_concealer,1,10hrs,medium,1644,occasion,party,normal
images/._365.jpg,medium,warm_beige,2,3,red,3,soft_blush,1,black,3,natural_concealer,2,10hrs,high,1534,occasion,casual,normal
images/._371.jpg,medium,sand,3,2,nude,1,soft_blush,1,black,3,natural_concealer,1,12hrs,low,1644,occasion,casual,normal
images/._417.jpg,medium,beige,1,4,nude,3,soft_blush,2,black,1,natural_concealer,1,6hrs,low,1108,occasion,office,normal
images/._359.jpg,medium,beige,3,4,nude,1,soft_blush,2,black,2,natural_concealer,1,6hrs,medium,1364,weather,normal,cold
images/._588.jpg,medium,warm_beige,3,3,nude,2,soft_blush,1,black,3,natural_concealer,2,12hrs,low,1071,weather,normal,cold
images/._577.jpg,medium,beige,3,4,coral,3,soft_blush,2,black,1,natural_concealer,2,10hrs,medium,2634,occasion,wedding,normal
images/._211.jpg,medium,matte_beige,1,5,nude,2,soft_blush,2,black,3,natural_concealer,1,8hrs,medium,2581,weather,normal,hot
images/._205.jpg,medium,warm_beige,2,2,coral,2,soft_blush,1,black,2,natural_concealer,1,10hrs,low,2312,weather,normal,cold
images/._563.jpg,medium,beige,3,4,coral,2,soft_blush,1,black,2,natural_concealer,1,8hrs,medium,1187,weather,normal,humid
images/._239.jpg,medium,matte_beige,1,5,nude,1,soft_blush,2,black,1,natural_concealer,2,12hrs,medium,1048,weather,normal,hot
images/._238.jpg,medium,sand,3,4,bold_red,1,soft_blush,2,black,1,natural_concealer,2,6hrs,high,1863,occasion,party,normal
images/._204.jpg,medium,matte_sand,2,5,nude,1,soft_blush,1,black,3,natural_concealer,1,8hrs,high,2928,weather,normal,hot
images/._562.jpg,medium,matte_sand,1,2,nude,1,soft_blush,1,black,3,natural_concealer,1,8hrs,high,1627,weather,normal,hot
images/._576.jpg,medium,beige,1,4,coral,2,soft_blush,2,black,2,natural_concealer,1,10hrs,low,1552,simple,normal,normal
images/._210.jpg,medium,sand,3,3,coral,2,soft_blush,2,black,2,natural_concealer,2,8hrs,medium,659,simple,normal,normal
images/._589.jpg,medium,beige,1,3,coral,2,soft_blush,2,black,1,natural_concealer,1,10hrs,medium,889,simple,normal,normal
images/._358.jpg,medium,matte_beige,2,5,nude,2,soft_blush,2,black,1,natural_concealer,2,6hrs,high,647,weather,normal,hot
images/._370.jpg,medium,beige,1,3,nude,2,soft_blush,2,black,1,natural_concealer,1,6hrs,low,2348,simple,normal,normal
images/._416.jpg,medium,warm_beige,3,3,red,3,soft_blush,2,black,3,natural_concealer,1,12hrs,medium,1914,weather,normal,cold
images/._402.jpg,medium,sand,3,5,coral,1,soft_blush,1,black,2,natural_concealer,1,8hrs,high,2439,occasion,casual,normal
images/._364.jpg,medium,warm_beige,2,5,coral,3,soft_blush,2,black,2,natural_concealer,1,6hrs,high,2540,simple,normal,normal
images/._628.jpg,medium,beige,3,4,coral,1,soft_blush,2,black,3,natural_concealer,1,10hrs,low,1987,weather,normal,humid
images/._614.jpg,medium,beige,1,4,red,1,soft_blush,1,black,2,natural_concealer,2,10hrs,high,1080,simple,normal,normal
images/._172.jpg,medium,sand,2,4,red,2,soft_blush,1,black,1,natural_concealer,2,10hrs,medium,2325,simple,normal,normal
images/._166.jpg,medium,sand,1,2,red,1,soft_blush,1,black,1,natural_concealer,1,8hrs,medium,2172,occasion,casual,normal
images/._98.jpg,medium,sand,3,3,nude,2,soft_blush,2,black,1,natural_concealer,2,12hrs,medium,2162,simple,normal,normal
images/._600.jpg,medium,beige,3,5,nude,3,soft_blush,2,black,3,natural_concealer,2,8hrs,high,790,occasion,wedding,normal
images/._73.jpg,medium,beige,2,3,bold_nude,2,soft_blush,1,black,3,natural_concealer,2,8hrs,high,2401,occasion,party,normal
images/._199.jpg,medium,sand,1,4,red,3,soft_blush,2,black,2,natural_concealer,1,12hrs,low,2221,simple,normal,normal
images/._67.jpg,medium,warm_beige,3,4,coral,2,soft_blush,2,black,2,natural_concealer,2,10hrs,low,642,occasion,wedding,normal
images/._9.jpg,medium,warm_beige,2,3,coral,2,soft_blush,1,black,1,natural_concealer,2,6hrs,low,560,weather,normal,cold
images/._14.jpg,medium,matte_sand,2,4,nude,1,soft_blush,2,black,3,natural_concealer,2,8hrs,high,2667,weather,normal,hot
images/._28.jpg,medium,sand,1,5,red,1,soft_blush,2,black,3,natural_concealer,2,8hrs,low,2379,simple,normal,normal
images/._129.jpg,medium,matte_warm_beige,3,3,nude,1,soft_blush,1,black,3,natural_concealer,1,10hrs,high,1841,weather,normal,hot
images/._101.jpg,medium,sand,3,4,bold_coral,1,soft_blush,1,black,3,natural_concealer,1,8hrs,high,2354,occasion,party,normal
